,id,name,blurb,goal,pledged,state,slug,disable_communication,country,currency,currency_trailing_code,deadline,state_changed_at,created_at,launched_at,staff_pick,backers_count,static_usd_rate,usd_pledged,spotlight,name_len,name_len_clean,blurb_len,blurb_len_clean,deadline_weekday,state_changed_at_weekday,created_at_weekday,launched_at_weekday,deadline_month,deadline_day,deadline_yr,deadline_hr,state_changed_at_month,state_changed_at_day,state_changed_at_yr,state_changed_at_hr,created_at_month,created_at_day,created_at_yr,created_at_hr,launched_at_month,launched_at_day,launched_at_yr,launched_at_hr,create_to_launch_days,launch_to_deadline_days,launch_to_state_change_days,SuccessfulBool,USorGB,TOPCOUNTRY,LaunchedTuesday,DeadlineWeekend
10763,696259824,Incremental,Imagine if you could write code and it immediately is compiled when it is correct. Imagine if you could edit running code with a GUI...,50000,0,failed,incremental,FALSE,NL,EUR,FALSE,3/12/15 1:31,3/12/15 1:31,2/5/15 7:30,2/10/15 1:31,FALSE,0,1.13340005,0,FALSE,1,1,25,13,Thursday,Thursday,Thursday,Tuesday,3,12,2015,1,3,12,2015,1,2,5,2015,7,2,10,2015,1,4,30,30,0,0,0,1,0
10764,1688545247,Dharlaa.com - Answers for everyone,"People need answers, and we want to build Dharlaa: a Q&A site that will have experts to answer YOUR questions.",83500,801,failed,dharlaacom-answers-for-everyone,FALSE,US,USD,TRUE,4/14/16 18:05,4/14/16 18:05,7/17/14 14:27,3/15/16 18:05,FALSE,4,1,801,FALSE,5,4,20,12,Thursday,Thursday,Thursday,Tuesday,4,14,2016,18,4,14,2016,18,7,17,2014,14,3,15,2016,18,607,30,30,0,1,1,1,0
10765,1578857064,The Ninja: A voice control platform for your home and pc,"The Ninja lets you do things like automate your home, play music and set the mood in your room all via voice control and your PC.",10000,101,failed,the-ninja-a-voice-control-platform-for-your-home-a,FALSE,AU,AUD,TRUE,3/12/15 21:01,3/12/15 21:01,1/29/15 22:28,2/10/15 21:01,FALSE,4,0.77680944,78.45775344,FALSE,11,8,26,16,Thursday,Thursday,Thursday,Tuesday,3,12,2015,21,3,12,2015,21,1,29,2015,22,2,10,2015,21,11,30,30,0,0,0,1,0
10766,2045688423,Goal!Spanish,"Goal!Spanish is an online learning method of Spanish based on football. Grammar, conversation, vocabulary, with an easy and  fun way",3500,0,failed,goalspanish,FALSE,ES,EUR,FALSE,11/15/15 9:38,11/15/15 9:38,10/8/15 4:02,10/16/15 9:38,FALSE,0,1.1480384,0,FALSE,1,1,20,13,Sunday,Sunday,Thursday,Friday,11,15,2015,9,11,15,2015,9,10,8,2015,4,10,16,2015,9,8,30,30,0,0,0,0,1
10767,661809021,HomeSnips.com,The Social MLS - Socially posted home listings by the real estate agents who list them.,10000,0,failed,homesnipscom,FALSE,US,USD,TRUE,4/8/16 18:04,4/8/16 18:04,2/5/16 13:57,2/8/16 18:04,FALSE,0,1,0,FALSE,1,1,16,13,Friday,Friday,Friday,Monday,4,8,2016,18,4,8,2016,18,2,5,2016,13,2,8,2016,18,3,60,60,0,1,1,0,0
10768,971285258,Report Management Solutions,"The report management portal is a tool used to help build custom reports and allow users to quickly build, filter, sort, order, extract",60000,0,failed,report-management-solutions,FALSE,US,USD,TRUE,12/26/16 18:45,12/26/16 18:45,10/11/16 12:03,10/27/16 18:45,FALSE,0,1,0,FALSE,3,3,23,18,Monday,Monday,Tuesday,Thursday,12,26,2016,18,12,26,2016,18,10,11,2016,12,10,27,2016,18,16,60,60,0,1,1,0,0
10769,1692935293,Mobile asset tracking - anywhere-anytime-anydevice,"QRAM lets you track and manage any type of asset from your smart phone or tablet. Use it for IT, industry or personal assets..",24900,0,failed,mobile-asset-tracking-anywhere-anytime-anydevice,FALSE,AU,AUD,TRUE,12/10/15 1:15,12/10/15 1:15,11/6/15 15:51,11/10/15 1:15,FALSE,0,0.70554402,0,FALSE,5,5,24,14,Thursday,Thursday,Friday,Tuesday,12,10,2015,1,12,10,2015,1,11,6,2015,15,11,10,2015,1,3,30,30,0,0,0,1,0
10770,1365419849,VIA; ME (V.isual I.nteractive A.rchive; M.ercury E.dition),"A multi-lingual learning program. Art, Coding, Computers, Math, Science, & More with customization of characters and layouts.",10000,26,failed,via-me-visual-interactive-archive-mercury-edition,FALSE,US,USD,TRUE,3/19/16 14:40,3/19/16 14:40,9/24/15 1:04,2/18/16 14:40,FALSE,2,1,26,FALSE,7,7,17,14,Saturday,Saturday,Thursday,Thursday,3,19,2016,14,3,19,2016,14,9,24,2015,1,2,18,2016,14,147,30,30,0,1,1,0,1
10771,1657293537,GetAGig - An App for musicians and DJs,"Allows Musicians and Djs to easily manage and distribute gig data through their phones - Gigs, Songs, Sets, Communication and economy",50000,1030,failed,getagig-an-app-for-musicians-and-djs,FALSE,US,USD,TRUE,5/10/12 21:34,5/10/12 21:34,3/21/12 9:41,4/10/12 21:34,FALSE,20,1,1030,FALSE,8,6,21,15,Thursday,Thursday,Wednesday,Tuesday,5,10,2012,21,5,10,2012,21,3,21,2012,9,4,10,2012,21,20,30,30,0,1,1,1,0
10772,342443051,Cryptagen Information Security Software,Cryptagen is software designed for the Android and PC to protect your valuable information. It works with text or files.,34500,85,failed,cryptagen-information-security-software,FALSE,US,USD,TRUE,12/11/15 14:18,12/11/15 14:18,10/26/15 13:22,11/11/15 14:18,FALSE,3,1,85,FALSE,4,4,20,12,Friday,Friday,Monday,Wednesday,12,11,2015,14,12,11,2015,14,10,26,2015,13,11,11,2015,14,16,30,30,0,1,1,0,0
10773,1591242451,"Gigengine: Helping Bands, DJs, and other artists find Gigs","GigEngine is providing a social network to bring talent, venues, and fans together. Listen to music, review, get booked by venues.",40000,300,failed,gigengine-helping-bands-djs-and-other-artists-find,FALSE,US,USD,TRUE,4/23/12 11:33,4/23/12 11:33,3/5/12 22:17,3/9/12 11:33,FALSE,2,1,300,FALSE,9,7,21,15,Monday,Monday,Monday,Friday,4,23,2012,11,4,23,2012,11,3,5,2012,22,3,9,2012,11,3,45,45,0,1,1,0,0
10774,1821155867,Jogging On The Spot - J.O.T.S.,Jogging on the Spot is an application that is designed for the person who is active but does not always have the time to visit the gym.,2000,0,failed,jogging-on-the-spot-jots,FALSE,US,USD,TRUE,2/15/13 19:00,2/15/13 19:00,1/3/13 7:51,1/16/13 19:00,FALSE,0,1,0,FALSE,6,6,27,10,Friday,Friday,Thursday,Wednesday,2,15,2013,19,2,15,2013,19,1,3,2013,7,1,16,2013,19,13,30,30,0,1,1,0,0
10775,1177509441,My Whole Legacy,"My Whole Legacy is a service that develops a ""life interview"" (autobiography) of a family member or friend to be stored and shared.",500000,0,failed,my-whole-legacy,FALSE,US,USD,TRUE,7/7/15 11:00,7/7/15 11:00,6/15/15 14:43,6/22/15 11:00,FALSE,0,1,0,FALSE,3,3,23,13,Tuesday,Tuesday,Monday,Monday,7,7,2015,11,7,7,2015,11,6,15,2015,14,6,22,2015,11,6,15,15,0,1,1,0,0
10776,213461841,SLIDING SOCIAL,Social Media Marketing Technology that changes the game,50000,0,failed,sliding-social,FALSE,US,USD,TRUE,6/17/15 11:21,6/17/15 11:21,5/15/15 15:30,5/18/15 11:21,FALSE,0,1,0,FALSE,2,2,8,6,Wednesday,Wednesday,Friday,Monday,6,17,2015,11,6,17,2015,11,5,15,2015,15,5,18,2015,11,2,30,30,0,1,1,0,0
10777,534506871,VetX,Bringing vets together in one place,1000,0,failed,vetx-0,FALSE,AU,AUD,TRUE,9/4/15 15:43,9/4/15 15:43,7/15/15 16:40,8/5/15 15:43,FALSE,0,0.72941854,0,FALSE,1,1,6,5,Friday,Friday,Wednesday,Wednesday,9,4,2015,15,9,4,2015,15,7,15,2015,16,8,5,2015,15,20,30,30,0,0,0,0,0
10778,1021963839,Web Based Appointment Scheduling Made Easy,"Web based scheduler, allowing users to sign into a single portal and schedule all of their appointments online 24/7. Single Password :)",10000,0,failed,web-based-appointment-scheduling-made-easy,FALSE,US,USD,TRUE,4/1/15 17:20,4/1/15 17:20,2/27/15 12:07,3/2/15 17:20,FALSE,0,1,0,FALSE,6,6,22,15,Wednesday,Wednesday,Friday,Monday,4,1,2015,17,4,1,2015,17,2,27,2015,12,3,2,2015,17,3,30,30,0,1,1,0,0
10779,1009639152,The Art of PHP and MySQL Programming,"An eBook to teach how-to build a dynamic, data-driven web site using PHP programming and MySQL databases.",3000,435,failed,the-art-of-php-and-mysql-programming,FALSE,US,USD,TRUE,9/10/15 18:45,9/10/15 18:45,8/4/15 19:28,8/11/15 18:45,FALSE,21,1,435,FALSE,7,5,17,14,Thursday,Thursday,Tuesday,Tuesday,9,10,2015,18,9,10,2015,18,8,4,2015,19,8,11,2015,18,6,30,30,0,1,1,1,0
10780,879693386,Alternative to Expensive Websites,"One website to replace all the greedy websites online. Goods, services, jobs, romance, buy, sell...Let's build our OWN.",35000,50,failed,alternative-to-expensive-websites,FALSE,US,USD,TRUE,6/25/16 18:54,6/25/16 18:54,4/19/16 20:05,4/26/16 18:54,FALSE,1,1,50,FALSE,4,3,18,14,Saturday,Saturday,Tuesday,Tuesday,6,25,2016,18,6,25,2016,18,4,19,2016,20,4,26,2016,18,6,60,60,0,1,1,1,1
10781,144152999,App Genesis,"We are making a website that allows people to make their app online with drag & drop! We are building it for churches, and businesses!",9000,61,failed,app-genesis,FALSE,US,USD,TRUE,2/19/15 10:04,2/19/15 10:04,8/25/14 21:22,1/20/15 10:04,FALSE,3,1,61,FALSE,2,2,25,15,Thursday,Thursday,Monday,Tuesday,2,19,2015,10,2,19,2015,10,8,25,2014,21,1,20,2015,10,147,30,30,0,1,1,1,0
10782,526893628,IT Governance Manager based on ISACA® COBIT® 5,"Bringing ISACA® COBIT® 5 ""to life"" with an easy to use intranet workflow, whilst giving companies autonomy to complete tasks their way.",15000,111,failed,it-governance-manager-based-on-isaca-cobit-5,FALSE,GB,GBP,FALSE,4/5/15 9:06,4/5/15 9:06,1/29/15 22:14,2/19/15 9:06,FALSE,1,1.53521868,170.4092735,FALSE,8,7,22,17,Sunday,Sunday,Thursday,Thursday,4,5,2015,9,4,5,2015,9,1,29,2015,22,2,19,2015,9,20,45,45,0,1,1,0,1
10783,1273321043,New cyber security solution to protect everyone's data,Software that will protect all digital data from hackers by creating new encryption keys at blinding speed and frequency.,75000,285,failed,new-cyber-security-solution-to-protect-everyones-d,FALSE,US,USD,TRUE,4/23/15 13:08,4/23/15 13:08,3/20/15 12:43,3/24/15 13:08,FALSE,7,1,285,FALSE,8,7,19,12,Thursday,Thursday,Friday,Tuesday,4,23,2015,13,4,23,2015,13,3,20,2015,12,3,24,2015,13,4,30,30,0,1,1,1,0
10784,2004896641,Mysterious You Numerology Software,"I will create the best and accurate  numerology software , for readings in different languages, so anybody can improve his live!",1000,0,failed,mysterious-you-numerology-software,FALSE,NL,EUR,FALSE,9/10/15 15:47,9/10/15 15:47,7/18/15 4:44,7/27/15 15:47,FALSE,0,1.09797928,0,FALSE,4,4,21,13,Thursday,Thursday,Saturday,Monday,9,10,2015,15,9,10,2015,15,7,18,2015,4,7,27,2015,15,9,45,45,0,0,0,0,0
10785,796291790,Professional Science Services Cloud,We aim to form simple-click virtual machine apps that can perform difficult tasks in the cloud.,5000,5,failed,professional-science-services-cloud,FALSE,US,USD,TRUE,12/6/15 12:24,12/6/15 12:24,10/6/15 13:04,10/7/15 12:24,FALSE,1,1,5,FALSE,4,4,16,11,Sunday,Sunday,Tuesday,Wednesday,12,6,2015,12,12,6,2015,12,10,6,2015,13,10,7,2015,12,0,60,60,0,1,1,0,1
10786,1576563832,Making Impossible. New Plato's Periodic Perfect Numbers.,To calculate extremely rare Plato's  periodic perfect numbers in order to solve the most famous Plato's Enigma.,4000,30,failed,making-impossible-new-platos-periodic-perfect-numb,FALSE,GB,GBP,FALSE,10/22/15 13:32,10/22/15 13:33,7/23/15 9:33,8/27/15 13:32,FALSE,3,1.56993019,47.0979057,FALSE,7,7,17,13,Thursday,Thursday,Thursday,Thursday,10,22,2015,13,10,22,2015,13,7,23,2015,9,8,27,2015,13,35,56,56,0,1,1,0,0
10787,1834818700,CLICKVIDEO SHOP,BE ONE OF THE FIRST TO CREATE CLICKABLE VIDEO SHOPS! JUST CLICK N SHOP!,7000,120,failed,clickvideo-shop,FALSE,US,USD,TRUE,4/17/16 11:29,4/17/16 11:29,3/17/16 14:56,3/21/16 11:29,FALSE,4,1,120,FALSE,2,2,14,14,Sunday,Sunday,Thursday,Monday,4,17,2016,11,4,17,2016,11,3,17,2016,14,3,21,2016,11,3,27,27,0,1,1,0,1
10788,581759520,BeHeard!  'Where Your Opinion Counts',"Comprehensive National Voting app on topics from A-Z, such as local and national politics, products, religion, environment, and sports,",175000,10,failed,beheard-where-your-opinion-counts,FALSE,US,USD,TRUE,1/5/16 7:34,1/5/16 7:34,12/1/15 7:33,12/2/15 15:09,FALSE,1,1,10,FALSE,5,5,19,13,Tuesday,Tuesday,Tuesday,Wednesday,1,5,2016,7,1,5,2016,7,12,1,2015,7,12,2,2015,15,1,33,33,0,1,1,0,0
10789,142069496,Kickass Top Quality Synology VPS Platform,We deliver high quality Synology services for you business and home user through our rock solid own build platform.,35000,531,failed,kickass-top-quality-synology-vps-platform,FALSE,NL,EUR,FALSE,12/14/16 15:28,12/14/16 15:28,9/26/16 6:38,11/14/16 15:28,FALSE,6,1.08571739,576.5159341,FALSE,6,6,19,13,Wednesday,Wednesday,Monday,Monday,12,14,2016,15,12,14,2016,15,9,26,2016,6,11,14,2016,15,49,30,30,0,0,0,0,0
10790,2024840673,Will-Trell Foundation,"Working to create wealth by simple and fair ideas.
1. We are our brothers keeper.
2. Treat others the way you want to be treated.",100000,0,failed,will-trell-foundation,FALSE,US,USD,TRUE,8/26/15 19:38,8/26/15 19:38,7/24/15 18:57,7/27/15 19:38,FALSE,0,1,0,FALSE,2,2,25,16,Wednesday,Wednesday,Friday,Monday,8,26,2015,19,8,26,2015,19,7,24,2015,18,7,27,2015,19,3,30,30,0,1,1,0,0
10791,908625015,eHealth -Electronic Medical Record,"Health record keeping software - effective & affordable for small - medium practices, group homes, Hm Hlth or charitable healthcare org",57000,25,failed,ehealth-electronic-medical-record,FALSE,US,USD,TRUE,4/10/15 19:31,4/10/15 19:32,2/22/15 5:09,3/11/15 19:31,FALSE,1,1,25,FALSE,4,4,21,19,Friday,Friday,Sunday,Wednesday,4,10,2015,19,4,10,2015,19,2,22,2015,5,3,11,2015,19,17,30,30,0,1,1,0,0
10792,617982422,Snow Birds North And South,Jeffrey L Peters Or Jeffrey Peters Inc. The most advanced technology in the Exotic Car Transport.,250000,3,failed,snow-birds-north-and-south,FALSE,US,USD,TRUE,3/10/16 8:38,3/10/16 8:38,2/8/16 11:20,2/9/16 8:38,FALSE,3,1,3,FALSE,5,5,16,13,Thursday,Thursday,Monday,Tuesday,3,10,2016,8,3,10,2016,8,2,8,2016,11,2,9,2016,8,0,30,30,0,1,1,1,0
10793,143822455,FIBOOO - your self hosted online accounting software,Great way to outsource accounting and have a document management with a self hosted software.,12000,97,failed,fibooo-your-self-hosted-online-accounting-software,FALSE,DE,EUR,FALSE,12/6/15 5:24,12/6/15 5:24,10/15/15 0:06,11/6/15 5:24,FALSE,4,1.08712786,105.4514024,FALSE,8,7,15,9,Sunday,Sunday,Thursday,Friday,12,6,2015,5,12,6,2015,5,10,15,2015,0,11,6,2015,5,22,30,30,0,0,0,0,1
10794,469201479,Access Denied,Access Denied the ultimate in data security. Blocks all virus and Trojans giving you TOTAL SECURITY of your personal data,150000,250,failed,access-denied,FALSE,GB,GBP,FALSE,12/3/15 10:25,12/3/15 10:25,11/2/15 9:41,11/3/15 10:25,FALSE,4,1.54321702,385.804255,FALSE,2,2,20,13,Thursday,Thursday,Monday,Tuesday,12,3,2015,10,12,3,2015,10,11,2,2015,9,11,3,2015,10,1,30,30,0,1,1,1,0
10795,1016002984,PFSecurity,"Aplicación de control parental orientado a dispositivos móviles, totalmente preparada para hacer frente a las nuevas amenazas de la red",1850000,0,failed,pfsecurity,FALSE,MX,MXN,TRUE,12/17/16 18:53,12/17/16 18:53,11/14/16 22:00,11/17/16 18:53,FALSE,0,0.04904543,0,FALSE,1,1,20,18,Saturday,Saturday,Monday,Thursday,12,17,2016,18,12,17,2016,18,11,14,2016,22,11,17,2016,18,2,30,30,0,0,1,0,1
10796,491901289,Team Finder,Finding players to team up with has never been easier!,50000,0,failed,team-finder,FALSE,DK,DKK,TRUE,12/28/16 10:53,12/28/16 10:53,11/24/16 8:25,11/28/16 10:53,FALSE,0,0.14238443,0,FALSE,2,2,10,5,Wednesday,Wednesday,Thursday,Monday,12,28,2016,10,12,28,2016,10,11,24,2016,8,11,28,2016,10,4,30,30,0,0,0,0,0
10797,1902369201,SuggestMe,"An application that learns from you, understands your behavior, and suggests awesome apps only for you.",16000,5,failed,suggestme,FALSE,US,USD,TRUE,1/6/17 16:38,1/6/17 16:38,12/5/16 20:23,12/7/16 16:38,FALSE,1,1,5,FALSE,1,1,16,10,Friday,Friday,Monday,Wednesday,1,6,2017,16,1,6,2017,16,12,5,2016,20,12,7,2016,16,1,30,30,0,1,1,0,0
10798,1655547853,Yambuu Mail | Take the FULL control over your information,"Protect your valuable information from leak, hacking, theft, forward to third parties and more",50000,27314,failed,yambuu-mail-be-the-boss-of-your-information,FALSE,US,USD,TRUE,8/2/16 10:31,8/2/16 10:31,5/6/16 8:52,6/28/16 10:31,FALSE,41,1,27314,FALSE,10,7,14,9,Tuesday,Tuesday,Friday,Tuesday,8,2,2016,10,8,2,2016,10,5,6,2016,8,6,28,2016,10,53,35,35,0,1,1,1,0
10799,1810202481,shmath shared memory linux math daemon,A linux daemon for Intel and similar processors to maximize math throughput using heterogeneous load distribution without libraries.,10000,606,failed,shmath-shared-memory-linux-math-daemon,FALSE,US,USD,TRUE,9/11/15 10:18,9/11/15 10:18,8/11/15 17:23,8/12/15 10:18,FALSE,3,1,606,FALSE,6,6,18,15,Friday,Friday,Tuesday,Wednesday,9,11,2015,10,9,11,2015,10,8,11,2015,17,8,12,2015,10,0,30,30,0,1,1,0,0
10800,852714169,Functional Specifications,Software specification made funny with functional programming: Haskell as a kind of formal method! Some concrete examples.,6000,231,failed,functional-specifications,FALSE,FR,EUR,FALSE,3/24/16 12:51,3/24/16 12:51,1/26/16 13:29,2/23/16 12:51,FALSE,5,1.11120371,256.688057,FALSE,2,2,17,13,Thursday,Thursday,Tuesday,Tuesday,3,24,2016,12,3,24,2016,12,1,26,2016,13,2,23,2016,12,27,30,30,0,0,0,1,0
10801,1890468972,Free online IT technology university,"An online technology university, completely free to anyone with a passion to learn new technologies.",25000,44,failed,free-online-it-technology-university,FALSE,GB,GBP,FALSE,10/21/15 11:50,10/21/15 11:50,9/18/15 16:09,9/21/15 11:50,FALSE,3,1.55312302,68.33741288,FALSE,5,5,15,11,Wednesday,Wednesday,Friday,Monday,10,21,2015,11,10,21,2015,11,9,18,2015,16,9,21,2015,11,2,30,30,0,1,1,0,0
10802,1579605872,Speedy cleaner,"Programming an all in one easy to use cleaner/updater and anti-malware program. 100% free to use.. 
   http://speedycleaner.jimdo.com/",2000,0,failed,speedy-cleaner,FALSE,CA,CAD,TRUE,3/5/15 20:07,3/5/15 20:07,11/30/14 16:40,2/3/15 20:07,FALSE,0,0.78534854,0,FALSE,2,2,17,11,Thursday,Thursday,Sunday,Tuesday,3,5,2015,20,3,5,2015,20,11,30,2014,16,2,3,2015,20,65,30,30,0,0,0,1,0
10803,1772043246,Sound/volume moderator,Manages volume of media content  to avoid unwanted volume burst's from music/adverts etc. Can be used on PC/Phone/TV/DVD. Stay quiet.,25000,6,failed,sound-volume-moderator,FALSE,GB,GBP,FALSE,12/12/14 15:56,12/12/14 15:56,10/28/14 12:25,11/12/14 15:56,FALSE,2,1.58472076,9.50832456,FALSE,2,2,20,15,Friday,Friday,Tuesday,Wednesday,12,12,2014,15,12,12,2014,15,10,28,2014,12,11,12,2014,15,15,30,30,0,1,1,0,0
10804,1837578987,Business Suite OS,"Powerful, Secure, Cutting edge technology! Comes with almost everything you need to run your small business, school, or enterprise.",71800,0,failed,business-suite-os,FALSE,US,USD,TRUE,1/31/16 11:03,1/31/16 11:03,11/29/15 19:50,1/1/16 11:03,FALSE,0,1,0,FALSE,3,3,19,14,Sunday,Sunday,Sunday,Friday,1,31,2016,11,1,31,2016,11,11,29,2015,19,1,1,2016,11,32,30,30,0,1,1,0,1
10805,924628562,Put an End to Virtual Meeting Waste with Skype for Business,"We will educate Office 365 users on maximizing the return on their investment, eliminating needless spending on meeting software.",12500,470,failed,put-an-end-to-virtual-meeting-waste-with-skype-for,FALSE,US,USD,TRUE,9/25/16 21:16,9/25/16 21:16,7/17/16 6:52,8/26/16 21:16,FALSE,12,1,470,FALSE,11,7,19,13,Sunday,Sunday,Sunday,Friday,9,25,2016,21,9,25,2016,21,7,17,2016,6,8,26,2016,21,40,30,30,0,1,1,0,1
10806,734911310,HelpingHands,HelpingHands is forum based application that brings together people who need a helping hand with variaty of small or bigger chores.,4200,5,failed,helpinghands,FALSE,BE,EUR,FALSE,1/29/16 8:59,1/29/16 8:59,12/29/15 8:06,12/30/15 8:59,FALSE,1,1.09783825,5.48919125,FALSE,1,1,21,14,Friday,Friday,Tuesday,Wednesday,1,29,2016,8,1,29,2016,8,12,29,2015,8,12,30,2015,8,1,30,30,0,0,0,0,0
10807,193676290,Cuddle Buddies / Human Companions,"The best thing for a human is another human being. We all desire to hold and be held, Cuddle Buddies gives us a way to make it happen.",20000,140,failed,cuddle-buddies-human-companions,FALSE,US,USD,TRUE,7/13/15 3:22,7/13/15 3:22,4/23/15 20:14,5/14/15 3:22,FALSE,3,1,140,FALSE,5,5,28,18,Monday,Monday,Thursday,Thursday,7,13,2015,3,7,13,2015,3,4,23,2015,20,5,14,2015,3,20,60,60,0,1,1,0,0
10808,866172803,PMI-ACP® New Exam Prep Question Catalog,We provide exam preparation for the PMI-ACP® certification. Our exam prep catalog and exam simulation is the largest in the market.,20000,46,failed,pmi-acp-new-exam-prep-question-catalog,FALSE,CH,CHF,FALSE,5/25/16 9:24,5/25/16 9:24,4/19/16 12:50,4/25/16 9:24,FALSE,2,1.02240185,47.0304851,FALSE,6,6,21,14,Wednesday,Wednesday,Tuesday,Monday,5,25,2016,9,5,25,2016,9,4,19,2016,12,4,25,2016,9,5,30,30,0,0,0,0,0
10809,926037475,APE - The Software Revolution,The first real environment for assembling software applications. Your workbench where to build apps.,20000,2168,failed,ape-the-software-revolution,FALSE,IT,EUR,FALSE,5/20/16 16:19,5/20/16 16:19,4/6/16 12:05,4/20/16 16:19,FALSE,12,1.13189266,2453.943287,FALSE,5,5,14,11,Friday,Friday,Wednesday,Wednesday,5,20,2016,16,5,20,2016,16,4,6,2016,12,4,20,2016,16,14,30,30,0,0,0,0,0
10810,1010599206,Skhy Zye - What Virtual Visit Truly Means,"Deliver a real time, on demand virtual visit and conversation with every visitor at your website.  Be there without being there.",50000,1,failed,skhy-zye-what-virtual-visit-truly-means,FALSE,US,USD,TRUE,10/12/16 10:31,10/12/16 10:31,9/9/16 12:14,9/12/16 10:31,FALSE,1,1,1,FALSE,8,8,21,13,Wednesday,Wednesday,Friday,Monday,10,12,2016,10,10,12,2016,10,9,9,2016,12,9,12,2016,10,2,30,30,0,1,1,0,0
10811,615118097,LED Digital Transportation Placards,LED Placards will revolutionize logistics and the trucking industry! Help me improve the success of many companies! Digital is the goal,30000,1,failed,led-digital-transportation-placards,FALSE,US,USD,TRUE,3/25/15 9:51,3/25/15 9:51,2/19/15 8:15,2/23/15 9:51,FALSE,1,1,1,FALSE,4,4,21,13,Wednesday,Wednesday,Thursday,Monday,3,25,2015,9,3,25,2015,9,2,19,2015,8,2,23,2015,9,4,30,30,0,1,1,0,0
10812,1022264754,#IMissHashtagsAlready,My project in one tweet - that's the problem I can't tweet! #2014Problems,25,0,failed,imisshashtagsalready,FALSE,CA,CAD,TRUE,8/4/14 22:59,8/4/14 22:59,7/28/14 14:28,7/28/14 20:59,FALSE,0,0.92469984,0,FALSE,1,1,13,11,Monday,Monday,Monday,Monday,8,4,2014,22,8,4,2014,22,7,28,2014,14,7,28,2014,20,0,7,7,0,0,0,0,0
10813,1982844573,SUMMARIZING users/clients REQUESTS of our App/Product/Tool,Automatically Summarize  million (or more) users/clients (change) requests of Apps/Products/Tools using Text Summarization approaches,25000,10,failed,summarizing-users-clients-requests-of-our-app-prod,FALSE,CH,CHF,FALSE,6/8/16 11:32,6/8/16 11:32,5/6/16 3:10,5/9/16 11:32,FALSE,1,1.02819517,10.2819517,FALSE,6,4,14,13,Wednesday,Wednesday,Friday,Monday,6,8,2016,11,6,8,2016,11,5,6,2016,3,5,9,2016,11,3,30,30,0,0,0,0,0
10814,1593108478,Einherjar operating system for PowerPC Macs,Let's revive our old PowerPC Macs.,35000,203,failed,einherjar-operating-system-for-powerpc-macs,FALSE,FR,EUR,FALSE,12/6/15 14:40,12/6/15 14:40,10/3/15 3:30,11/6/15 14:40,FALSE,3,1.08712786,220.6869556,FALSE,6,5,6,5,Sunday,Sunday,Saturday,Friday,12,6,2015,14,12,6,2015,14,10,3,2015,3,11,6,2015,14,34,30,30,0,0,0,0,1
10815,657176185,Power Funnel Software- The Power behind Social Media Sharing,Power Funnel Software- Get Connected to the World with a Single Click! It's time to make PFS your personal social media assistant.,30000,170,failed,power-funnel-software-the-power-behind-social-medi,FALSE,US,USD,TRUE,11/27/16 10:33,11/27/16 10:33,10/11/16 1:22,10/28/16 10:33,FALSE,4,1,170,FALSE,9,9,22,16,Sunday,Sunday,Tuesday,Friday,11,27,2016,10,11,27,2016,10,10,11,2016,1,10,28,2016,10,17,30,30,0,1,1,0,1
10816,405837006,mynext24 App for iOS/Android - A proper start...,"mynext24 was originally created to schedule daily events and communicate to others. Finalizing Android, iPad and Tablet versions now.",8575,0,failed,mynext24-app-for-ios-android-a-proper-start,FALSE,US,USD,TRUE,12/11/14 6:08,12/11/14 6:08,11/6/14 13:09,11/11/14 6:08,FALSE,0,1,0,FALSE,8,7,19,14,Thursday,Thursday,Thursday,Tuesday,12,11,2014,6,12,11,2014,6,11,6,2014,13,11,11,2014,6,4,30,30,0,1,1,1,0
10817,137435491,HybMenu - Create Your Meal Digitally!,"Restaurant Digital Menu Software - Create Digitally Your Pizza, Meal, Add Toppings, Salads, Drinks (plus mobile app - order thru app)",85000,0,failed,hybmenu-create-your-digital-pizza-meal-engage,FALSE,US,USD,TRUE,4/14/15 18:12,4/14/15 18:12,2/10/15 10:32,2/13/15 18:12,FALSE,0,1,0,FALSE,6,6,21,21,Tuesday,Tuesday,Tuesday,Friday,4,14,2015,18,4,14,2015,18,2,10,2015,10,2,13,2015,18,3,60,60,0,1,1,0,0
10818,979357194,Scoresheet Simple,Permettre au sport d'évoluer en facilitant la prise de données lors des matchs. Une façon simple et rapide d'aider les jeunes.,22500,0,failed,scoresheet-simple,FALSE,CA,CAD,TRUE,6/12/15 11:46,6/12/15 11:46,5/12/15 10:59,5/13/15 11:46,FALSE,0,0.82668677,0,FALSE,2,2,21,21,Friday,Friday,Tuesday,Wednesday,6,12,2015,11,6,12,2015,11,5,12,2015,10,5,13,2015,11,1,30,30,0,0,0,0,0
10819,1494581955,ThirdParent: Protective parenting for kids and teens online,The most comprehensive social media monitoring resource to help parents see the good and bad content their teens are posting online!,25000,1922,failed,thirdparent,FALSE,US,USD,TRUE,8/24/15 10:33,8/24/15 10:33,6/15/15 13:22,7/22/15 10:33,FALSE,16,1,1922,FALSE,8,6,21,15,Monday,Monday,Monday,Wednesday,8,24,2015,10,8,24,2015,10,6,15,2015,13,7,22,2015,10,36,33,33,0,1,1,0,0
